Altura,Latitud,Longitud
1340,-88.9734829086,1.041210104
1339,-88.9742925759,1.03940102122
1338,-88.9751022215,1.03759254647
1337,-88.9759118457,1.03578467975
1336,-88.9767214483,1.03397742106
1335,-88.9775310295,1.03217077038
1334,-88.9783405893,1.0303647277
1333,-88.9791501277,1.02855929304
1332,-88.9799596447,1.02675446637
1331,-88.9807691404,1.02495024769
1330,-88.9815786148,1.023146637
1329,-88.9823880679,1.02134363429
1328,-88.9831974998,1.01954123955
1327,-88.9840069105,1.01773945278
1326,-88.9848163,1.01593827398
1325,-88.9856256684,1.01413770313
1324,-88.9864350156,1.01233774022
1323,-88.9872443418,1.01053838527
1322,-88.988053647,1.00873963825
1321,-88.9888629311,1.00694149916
1320,-88.9896721942,1.005143968
1319,-88.9904814364,1.00334704476
1318,-88.9912906577,1.00155072943
1317,-88.9920998581,0.999755022013
1316,-88.9929090377,0.997959922496
1315,-88.9937181964,0.996165430875
1314,-88.9945273343,0.994371547144
1313,-88.9953364515,0.992578271297
1312,-88.996145548,0.990785603328
1311,-88.9969546237,0.988993543231
1310,-88.9977636788,0.987202091
1309,-88.9985727132,0.985411246629
1308,-88.9993817271,0.983621010112
1307,-89.0001907204,0.981831381443
1306,-89.0009996931,0.980042360616
1305,-89.0018086453,0.978253947625
1304,-89.0026175771,0.976466142464
1303,-89.0034264884,0.974678945127
1302,-89.0042353793,0.972892355608
1301,-89.0050442498,0.971106373901
1300,-89.0058531,0.969321
1299,-89.0066619298,0.967536233899
1298,-89.0074707394,0.965752075592
1297,-89.0082795287,0.963968525073
1296,-89.0090882978,0.962185582336
1295,-89.0098970466,0.960403247375
1294,-89.0107057754,0.958621520184
1293,-89.0115144839,0.956840400757
1292,-89.0123231724,0.955059889088
1291,-89.0131318408,0.953279985171
